"geoid","totpopraceeth","WNH","BNH","aianNH","asianNH","nhopiNH","hispanic","totpoprace","W","B","totpopraceinc","NHW100_125","NHW125_150","NHW150_200","NHW200up","Bund10","B10_15","B15_20","totpoppov","belowpov","inc100_125","inc125_150","inc150_200","inc200up","incund10","inc10_15","inc15_20","ICErace","ICEraceinc","percWNH","percBNH","perc_hispanic","perc_asianNH","perc_aianNH","perc_nhopiNH","percpov","ICEinc"
"25005650102",4793,3297,125,1,35,0,1126,4793,4148,148,1935,176,8,108,20,0,0,21,4745,616,225,16,108,20,76,93,171,0.661798456081786,0.150387596899225,0.687878155643647,0.026079699561861,0.234925933653244,0.00730231587732109,0.000208637596494888,0,0.129820864067439,0.0149870801033592
"25005650800",3004,1788,399,0,59,0,589,3004,2263,399,1439,92,11,0,0,26,28,26,2995,845,130,11,0,0,258,303,128,0.462383488681758,0.0159833217512161,0.595206391478029,0.132822902796272,0.19607190412783,0.0196404793608522,0,0,0.282136894824708,-0.380820013898541
"25005651200",2165,798,211,0,15,0,1041,2165,1163,218,790,20,0,23,0,16,0,0,2165,1072,40,0,38,0,152,100,110,0.271131639722864,0.0341772151898734,0.368591224018476,0.097459584295612,0.480831408775982,0.0069284064665127,0,0,0.495150115473441,-0.359493670886076
"25005651600",4600,2456,868,19,61,0,579,4600,2800,868,1580,84,30,57,0,19,54,21,4584,846,111,51,57,0,127,164,79,0.345217391304348,0.0487341772151899,0.533913043478261,0.188695652173913,0.125869565217391,0.0132608695652174,0.0041304347826087,0,0.18455497382199,-0.0955696202531646
"25021406101",5607,5266,52,38,147,0,57,5607,5308,52,1900,246,116,237,500,0,0,0,5522,250,255,130,248,515,77,12,9,0.929909042268593,0.578421052631579,0.939183163902265,0.0092741216336722,0.0101658640984484,0.0262172284644195,0.00677724273229891,0,0.0452734516479536,0.552631578947368
"25021407100",7905,7309,0,0,307,0,207,7905,7466,0,3020,294,387,422,177,0,0,0,7859,290,294,421,422,216,56,65,95,0.92460468058191,0.423841059602649,0.92460468058191,0,0.0261859582542694,0.0388361796331436,0,0,0.03690036900369,0.376490066225166
"25021410300",4540,4188,57,0,234,0,31,4540,4213,57,1651,216,201,232,195,0,0,0,4540,30,231,201,256,217,0,12,36,0.909911894273128,0.511205330102968,0.922466960352423,0.0125550660792952,0.00682819383259912,0.0515418502202643,0,0,0.0066079295154185,0.519079345850999
"25021421100",5251,3966,661,0,89,0,373,5251,4260,703,2176,88,55,20,27,0,0,28,5150,548,120,87,92,27,202,58,144,0.629403923062274,0.0744485294117647,0.755284707674729,0.125880784612455,0.071034088745001,0.0169491525423729,0,0,0.106407766990291,-0.0358455882352941
"25021421200",5538,4398,617,0,225,0,231,5538,4581,658,2110,294,206,153,82,0,0,0,5431,276,301,287,167,109,33,14,64,0.682737450343084,0.348341232227488,0.794149512459372,0.111412062116287,0.0417118093174431,0.0406283856988082,0,0,0.0508193702817161,0.356872037914692
"25021442102",7250,6665,125,0,288,0,159,7250,6824,125,2567,368,243,222,351,0,0,0,7250,180,379,303,222,351,75,51,31,0.902068965517241,0.461238800155824,0.919310344827586,0.0172413793103448,0.0219310344827586,0.0397241379310345,0,0,0.0248275862068966,0.427736657576938
"25021443102",8752,8337,69,0,110,0,95,8752,8390,86,3186,424,291,365,146,0,0,0,8735,288,435,300,365,159,89,22,74,0.944698354661792,0.38480853735091,0.95258226691042,0.00788391224862888,0.0108546617915905,0.0125685557586837,0,0,0.0329708070978821,0.337099811676083
"25021456401",2737,2326,163,0,75,0,105,2737,2399,163,1055,190,47,48,58,34,0,0,2737,200,199,51,48,58,58,55,21,0.790281329923274,0.292890995260664,0.849835586408476,0.0595542564852028,0.0383631713554987,0.0274022652539277,0,0,0.0730727073438071,0.21042654028436
"25021401000",3069,2300,143,0,221,0,330,3069,2367,164,1331,91,103,102,219,0,0,0,3069,416,91,132,120,219,126,17,24,0.702834799608993,0.386927122464313,0.749429781687846,0.046594982078853,0.10752688172043,0.0720104268491365,0,0,0.135549038774845,0.296769346356123
"25021406102",6460,5744,0,0,126,0,494,6460,5878,0,2125,204,206,399,465,0,0,0,6460,222,292,236,399,480,72,21,30,0.889164086687307,0.599529411764706,0.889164086687307,0,0.0764705882352941,0.0195046439628483,0,0,0.0343653250773994,0.604235294117647
"25021422301",2945,2665,0,0,155,0,29,2945,2694,0,1037,202,49,116,79,0,0,0,2945,87,232,49,116,79,32,17,6,0.904923599320883,0.430086788813886,0.904923599320883,0,0.0098471986417657,0.0526315789473684,0,0,0.0295415959252971,0.405978784956606
"25021402300",4733,4318,38,0,114,0,186,4733,4412,124,1641,223,153,204,146,0,0,0,4493,30,234,185,235,153,18,21,42,0.904289034439045,0.442413162705667,0.912317768856962,0.00802873441791675,0.0392985421508557,0.0240862032537503,0,0,0.00667705319385711,0.442413162705667
"25021417300",2662,2103,109,0,376,0,74,2662,2159,109,1570,133,94,115,163,0,0,0,2622,156,182,101,158,167,102,77,56,0.749060856498873,0.321656050955414,0.790007513148009,0.040946656649136,0.0277986476333584,0.141247182569497,0,0,0.0594965675057208,0.237579617834395
"25021419800",4324,3956,27,0,222,0,114,4324,4010,27,1687,188,141,148,94,0,0,0,4205,140,200,185,153,94,65,49,66,0.908649398704903,0.338470657972733,0.914893617021277,0.00624421831637373,0.0263644773358002,0.0513413506012951,0,0,0.0332936979785969,0.267931238885596
"25021417502",4538,1957,214,56,2021,0,186,4538,2117,222,1828,65,30,51,93,32,0,0,4513,670,125,78,95,117,102,61,80,0.384089907448215,0.113238512035011,0.431247245482591,0.0471573380343764,0.0409872190392243,0.445350374614368,0.0123402379903041,0,0.148460004431642,0.0940919037199125
"25021423100",7756,7696,2,0,0,0,28,7756,7696,5,2852,225,301,194,869,0,0,0,7695,293,225,301,194,869,80,46,58,0.992006188757091,0.557152875175316,0.992264053635895,0.000257864878803507,0.0036101083032491,0,0,0,0.0380766731643925,0.492636746143058
"25021404302",3397,2714,9,8,359,0,173,3397,2874,9,1303,104,75,150,276,0,0,0,3261,105,135,84,166,323,33,23,23,0.796290844863115,0.464313123561013,0.798940241389461,0.00264939652634678,0.0509272887842214,0.105681483662055,0.00235501913453047,0,0.0321987120515179,0.48273215656178
"25027761100",5116,5032,0,0,0,0,30,5116,5032,0,2116,115,48,99,118,0,0,0,5096,442,115,48,99,118,109,92,71,0.983580922595778,0.179584120982987,0.983580922595778,0,0.00586395621579359,0,0,0,0.086734693877551,0.0510396975425331
"25027709400",4169,3143,47,0,24,0,955,4169,3506,47,1820,128,39,11,7,0,0,0,4103,993,128,39,11,7,222,156,215,0.742624130486927,0.101648351648352,0.753897817222355,0.0112736867354282,0.229071719836891,0.00575677620532502,0,0,0.242018035583719,-0.224175824175824
"25027709600",2848,1831,355,0,11,0,596,2848,2038,355,1076,26,47,23,4,0,6,0,2828,398,39,47,41,4,79,73,92,0.518258426966292,0.087360594795539,0.642907303370786,0.124648876404494,0.209269662921348,0.0038623595505618,0,0,0.140735502121641,-0.105018587360595
"25027710800",4346,2817,151,0,67,0,1259,4346,3110,151,1529,114,54,9,8,0,0,25,3934,1145,114,54,9,8,133,120,240,0.6134376438104,0.104643557880968,0.648182236539346,0.0347445927289462,0.289691670501611,0.0154164749194662,0,0,0.291052364006101,-0.201438848920863
"25027722100",5391,5250,0,9,70,0,62,5391,5306,6,1937,208,199,128,90,0,0,0,5353,237,225,199,128,90,64,36,96,0.97384529771842,0.32266391326794,0.97384529771842,0,0.0115006492301985,0.0129846039695789,0.00166944908180301,0,0.0442742387446292,0.230252968508002
"25027728400",4885,4605,48,0,192,0,40,4885,4614,48,1793,158,217,258,81,0,0,0,4885,185,158,217,282,101,29,69,26,0.932855680655067,0.398215281650864,0.942681678607984,0.00982599795291709,0.00818833162743091,0.0393039918116684,0,0,0.037871033776868,0.353597322922476
"25027730600",9446,7347,771,12,617,3,657,9446,7861,791,3086,315,189,257,259,0,0,0,7454,319,356,216,321,282,137,171,156,0.696167690027525,0.330524951393389,0.777789540546263,0.0816218505187381,0.0695532500529325,0.0653186533982638,0.00127037899640059,0.000317594749100148,0.0427958143278777,0.230395333765392
"25027731900",5275,2232,938,0,214,0,1774,5275,3351,1084,2063,10,24,16,8,37,0,0,5265,1777,30,34,30,8,359,239,159,0.245308056872038,0.0101793504604944,0.423127962085308,0.17781990521327,0.336303317535545,0.0405687203791469,0,0,0.337511870845204,-0.317498788172564
"25027732001",3283,555,263,0,127,0,2232,3283,2043,297,1150,0,0,0,0,16,11,35,3283,1936,22,25,19,0,297,192,100,0.0889430399025282,-0.0539130434782609,0.169052695705148,0.0801096558026196,0.679865976241243,0.0386841303685653,0,0,0.589704538531831,-0.454782608695652
"25027732202",3651,2828,364,0,86,0,294,3651,3110,364,1313,150,121,22,16,0,0,0,3602,745,167,121,22,16,109,53,0,0.674883593536018,0.235338918507235,0.774582306217475,0.0996987126814571,0.0805258833196385,0.0235551903588058,0,0,0.206829539144919,0.124904798172125
"25027732700",4110,2079,638,0,315,0,966,4110,2728,685,1680,47,44,36,11,45,40,0,4069,985,47,64,51,11,163,124,172,0.350608272506083,0.031547619047619,0.505839416058394,0.155231143552311,0.235036496350365,0.0766423357664234,0,0,0.242074219710002,-0.170238095238095
"25027736300",2438,2306,0,0,30,0,80,2438,2360,17,885,95,115,76,16,0,0,0,2387,83,95,118,76,16,13,31,6,0.945857260049221,0.341242937853107,0.945857260049221,0,0.0328137817883511,0.0123051681706317,0,0,0.0347716799329703,0.288135593220339
"25027738100",4390,3287,0,0,793,0,210,4390,3449,48,1547,98,72,146,48,0,0,0,4374,276,161,95,207,108,37,78,39,0.74874715261959,0.235294117647059,0.74874715261959,0,0.0478359908883827,0.180637813211845,0,0,0.0631001371742112,0.269553975436328
"25009208400",5684,4671,138,0,689,0,161,5684,4832,138,2117,167,144,211,269,0,0,0,5632,117,216,158,246,269,10,131,22,0.797501759324419,0.373641946150213,0.821780436312456,0.0242786769880366,0.0283251231527094,0.121217452498241,0,0,0.0207741477272727,0.342938119981105
"25009210600",4170,3178,82,0,0,0,821,4170,3249,82,1683,108,139,91,37,0,0,0,4170,303,135,139,91,37,47,148,89,0.742446043165468,0.222816399286988,0.7621103117506,0.0196642685851319,0.196882494004796,0,0,0,0.0726618705035971,0.0701128936423054
"25009210900",3889,3534,43,0,59,0,179,3889,3641,43,1631,164,119,106,59,0,0,0,3889,301,164,129,149,59,125,123,56,0.897660066855233,0.274678111587983,0.908716893803034,0.0110568269478015,0.0460272563641039,0.0151709951144253,0,0,0.0773977886346104,0.120784794604537
"25009221400",3449,3048,119,0,22,0,102,3449,3104,119,1311,155,104,26,10,0,0,0,3426,281,155,104,26,10,42,17,56,0.849231661351116,0.225019069412662,0.883734415772688,0.0345027544215715,0.0295737895042041,0.00637866048129893,0,0,0.082019848219498,0.137299771167048
"25009221500",2887,2650,63,0,0,0,136,2887,2692,63,1413,18,15,24,0,0,0,0,2885,421,18,38,24,0,165,134,58,0.896085902320748,0.0403397027600849,0.917907862833391,0.0218219605126429,0.0471077242812608,0,0,0,0.145927209705373,-0.196036801132343
"25009221800",1778,1664,0,0,79,0,31,1778,1681,0,600,69,20,83,76,0,0,0,1563,10,69,20,95,98,5,4,12,0.935883014623172,0.413333333333333,0.935883014623172,0,0.0174353205849269,0.0444319460067492,0,0,0.00639795265515035,0.435
"25009253201",2718,2340,0,0,177,0,137,2718,2343,0,1183,81,80,81,55,0,0,0,2616,244,88,80,95,73,30,131,83,0.860927152317881,0.25105663567202,0.860927152317881,0,0.0504047093451067,0.065121412803532,0,0,0.0932721712538226,0.0777683854606932
"25009253202",6689,5470,252,0,242,0,573,6689,5640,252,2305,246,116,208,120,0,0,0,5688,235,285,140,208,164,57,84,100,0.780086709523098,0.299349240780911,0.817760502317237,0.0376737927941396,0.0856630288533413,0.0361788010165944,0,0,0.0413150492264416,0.241214750542299
"25009264100",6530,6309,10,0,129,0,82,6530,6391,10,2371,372,287,183,234,0,0,0,6530,174,372,287,222,234,10,125,31,0.964624808575804,0.453816954871362,0.966156202143951,0.00153139356814701,0.0125574272588055,0.0197549770290965,0,0,0.026646248085758,0.400253057781527
"25009265102",4452,4274,24,0,0,5,70,4452,4338,24,1482,271,217,155,211,0,0,0,4412,79,271,217,171,219,29,0,13,0.954627133872417,0.576248313090418,0.960017969451932,0.00539083557951483,0.0157232704402516,0,0,0.00112309074573226,0.0179057116953762,0.564102564102564
"25009203200",4539,4396,10,0,16,0,34,4539,4421,10,1783,272,116,253,366,0,0,0,4539,221,272,124,253,366,82,19,22,0.966292134831461,0.564778463264161,0.968495263273849,0.00220312844238819,0.00749063670411985,0.00352500550782111,0,0,0.048689138576779,0.500280426247897
"25009204101",4860,3918,89,0,105,0,610,4860,4213,172,1779,106,60,50,67,18,9,6,4005,719,106,104,50,67,150,78,81,0.787860082304527,0.14052838673412,0.806172839506173,0.0183127572016461,0.125514403292181,0.0216049382716049,0,0,0.179525593008739,0.0101180438448567
"25009204500",3075,2822,86,0,0,0,110,3075,2877,121,1697,129,80,98,46,0,0,0,3062,194,144,80,112,46,89,70,65,0.889756097560976,0.208014142604596,0.917723577235772,0.0279674796747967,0.0357723577235772,0,0,0,0.0633572828216852,0.0931054802592811
"25009204701",5688,4021,422,23,66,0,1096,5688,4434,534,2554,152,71,62,120,34,20,0,5669,934,171,71,78,120,190,312,58,0.632735583684951,0.137431480031323,0.706926863572433,0.0741912798874824,0.192686357243319,0.0116033755274262,0.0040436005625879,0,0.16475568883401,-0.0469851213782302
"25009205300",4535,3875,241,0,22,0,318,4535,4079,241,1653,190,95,174,42,0,0,0,4535,288,208,105,174,56,142,21,15,0.801323042998897,0.303085299455535,0.854465270121279,0.0531422271223815,0.0701212789415656,0.00485115766262404,0,0,0.0635060639470783,0.220810647307925
"25009205700",4867,3044,414,0,254,0,1118,4867,3616,441,1663,186,48,68,0,0,0,0,4824,726,223,109,97,0,99,39,44,0.540373946989932,0.181599518941672,0.625436613930553,0.0850626669406205,0.229710293815492,0.0521882062872406,0,0,0.150497512437811,0.148526758869513
"25009206900",4479,2387,578,0,105,0,1373,4479,2744,797,2419,90,40,37,0,85,23,41,4424,1136,145,40,37,0,511,369,184,0.403884795713329,0.00744109136006614,0.532931457914713,0.129046662201384,0.306541638758651,0.0234427327528466,0,0,0.256781193490054,-0.348077718065316
"25009210700",4330,2803,101,0,37,0,1180,4330,3056,101,1708,39,91,98,11,0,0,0,4301,448,65,91,98,11,100,104,98,0.624018475750577,0.139929742388759,0.647344110854503,0.0233256351039261,0.272517321016166,0.00854503464203233,0,0,0.1041618228319,-0.0216627634660422
"25009217202",3647,3560,0,0,16,8,0,3647,3560,0,1445,224,129,184,54,0,0,0,3647,186,224,129,192,54,69,31,39,0.976144776528654,0.408996539792388,0.976144776528654,0,0,0.00438716753496024,0,0.00219358376748012,0.0510008225939128,0.318339100346021
"25009221700",2257,2138,0,0,0,0,61,2257,2182,0,1110,39,23,0,25,0,0,0,2257,190,39,23,0,25,52,62,124,0.947275143996456,0.0783783783783784,0.947275143996456,0,0.027027027027027,0,0,0,0.0841825431989366,-0.136036036036036
"25009223100",3980,3723,24,23,33,0,119,3980,3784,24,1738,147,148,123,217,0,0,0,3956,263,147,148,123,217,71,56,67,0.929396984924623,0.36536248561565,0.935427135678392,0.00603015075376884,0.0298994974874372,0.00829145728643216,0.00577889447236181,0,0.0664812942366026,0.253739930955121
"25009251500",6219,1231,34,0,397,0,4422,6219,2303,434,2271,57,11,8,15,32,22,15,6219,1204,148,32,32,38,173,306,175,0.192474674384949,0.00968736239542052,0.197941791284772,0.00546711689982312,0.71104679208876,0.0638366296832288,0,0,0.193600257276089,-0.177895200352268
"25013810414",7650,6656,322,0,10,0,571,7650,6954,347,2324,334,188,197,146,0,0,0,6422,329,334,188,213,146,59,0,129,0.82797385620915,0.372203098106713,0.870065359477124,0.0420915032679739,0.074640522875817,0.00130718954248366,0,0,0.0512301463718468,0.298192771084337
"25013812901",3163,2948,0,17,144,0,37,3163,2984,0,1250,134,86,71,48,0,0,0,3163,177,134,86,71,48,25,28,75,0.932026557066077,0.2712,0.932026557066077,0,0.0116977552956054,0.0455263989883022,0.0053746443250079,0,0.0559595320897882,0.1688
"25013801800",4679,419,1896,19,0,0,2252,4679,844,2027,1334,0,0,0,0,150,106,79,4333,2002,9,0,0,9,267,205,166,-0.315665740542851,-0.251124437781109,0.0895490489420816,0.405214789484933,0.481299422953623,0,0.00406069673007053,0,0.462035541195477,-0.464767616191904
"25013811700",2390,690,104,21,5,0,1570,2390,1976,118,1141,5,0,12,0,25,9,11,2390,1423,15,0,12,0,298,347,138,0.245188284518828,-0.0245398773006135,0.288702928870293,0.0435146443514644,0.656903765690377,0.00209205020920502,0.00878661087866109,0,0.595397489539749,-0.662576687116564
"25001014002",4158,3965,113,0,52,0,0,4158,3965,113,1981,222,120,40,63,0,0,15,4155,422,238,120,40,63,88,152,173,0.926406926406926,0.217062089853609,0.953583453583454,0.0271765271765272,0,0.0125060125060125,0,0,0.101564380264741,0.0242301867743564
"25001014402",6385,5828,23,0,334,0,122,6385,5946,23,2533,190,89,161,210,0,0,0,6385,405,190,89,170,258,86,67,137,0.909162098668755,0.256612712198974,0.912764291307752,0.00360219263899765,0.0191072826938136,0.0523101018010963,0,0,0.0634299138606108,0.164626924595342
"25025000601",3125,2123,27,0,614,0,260,3125,2304,35,1275,82,7,149,32,19,0,0,3015,650,108,7,174,32,165,8,43,0.67072,0.196862745098039,0.67936,0.00864,0.0832,0.19648,0,0,0.21558872305141,0.0823529411764706
"25025030200",1717,1543,12,0,99,0,34,1717,1577,12,1058,86,0,33,118,12,0,0,1717,351,86,0,33,118,127,36,0,0.891671520093186,0.212665406427221,0.898660454280722,0.0069889341875364,0.0198019801980198,0.0576587070471753,0,0,0.20442632498544,0.0699432892249527
"25025030500",2748,2543,9,0,62,0,97,2748,2608,29,1573,246,141,142,270,7,0,0,2695,225,246,156,142,270,51,0,53,0.922125181950509,0.503496503496504,0.925400291120815,0.00327510917030568,0.0352983988355167,0.0225618631732169,0,0,0.0834879406307978,0.451366815003179
"25025040200",1862,870,297,0,88,0,394,1862,1130,315,668,50,10,69,55,6,33,0,1862,708,60,10,75,64,91,66,39,0.307733619763695,0.217065868263473,0.467239527389903,0.159505907626208,0.211600429645542,0.0472610096670247,0,0,0.380236305048335,0.0194610778443114
"25025050200",5090,1367,124,0,53,50,3210,5090,3216,191,1782,41,18,10,0,0,0,0,5090,612,146,18,47,24,133,60,126,0.244204322200393,0.0387205387205387,0.268565815324165,0.0243614931237721,0.630648330058939,0.0104125736738703,0,0.00982318271119843,0.120235756385069,-0.0471380471380471
"25025050300",2348,647,259,0,278,0,1071,2348,1092,443,1091,17,10,5,0,17,37,45,2348,900,17,15,5,0,278,264,105,0.165247018739353,-0.0614115490375802,0.275553662691652,0.1103066439523,0.456132879045997,0.11839863713799,0,0,0.383304940374787,-0.559120073327223
"25025050600",2155,438,54,0,33,0,1563,2155,1137,54,735,33,0,0,6,0,0,0,2155,198,91,32,0,6,31,47,22,0.178190255220418,0.0530612244897959,0.203248259860789,0.0250580046403712,0.725290023201856,0.0153132250580046,0,0,0.0918793503480278,0.0394557823129252
"25025070300",4476,3334,46,0,653,0,393,4476,3699,46,2417,211,213,254,572,0,0,0,4474,618,225,213,254,611,121,68,130,0.734584450402145,0.517170045510964,0.744861483467382,0.0102770330652368,0.0878016085790885,0.145889186773905,0,0,0.138131426016987,0.407116259826231
"25025070500",6091,3362,192,0,1430,0,1041,6091,3699,308,2863,169,240,244,435,29,31,0,6091,1173,179,240,304,445,288,301,103,0.520439993432934,0.359063918966119,0.551961911016253,0.0315219175833197,0.170907896897061,0.234772615334099,0,0,0.192579215235593,0.166259168704156
"25025070800",3764,2253,710,17,329,0,452,3764,2444,743,2055,147,105,120,238,119,55,0,3764,791,147,119,120,253,395,138,11,0.409936238044633,0.212165450121654,0.598565356004251,0.188629117959617,0.120085015940489,0.0874070138150903,0.00451647183846971,0,0.210148777895855,0.0462287104622871
"25019950200",4537,3277,387,0,33,0,710,4537,3977,387,1603,177,132,103,90,0,0,0,4385,375,222,132,113,90,41,64,34,0.636984791712585,0.313162819713038,0.722283447211814,0.0852986554992286,0.156491073396518,0.00727352876350011,0,0,0.0855188141391106,0.260761072988147
"25009252101",3293,2298,132,0,74,0,711,3293,2547,150,1421,186,71,26,32,0,0,0,3293,358,200,83,26,32,40,47,100,0.657758882477984,0.221674876847291,0.697843911327057,0.0400850288490738,0.215912541755238,0.0224719101123595,0,0,0.108715457030064,0.108374384236453
